iso3,year,gdp_per_capita
BLR,2011,6527.6593428786
BLZ,2011,5582.22170621269
BMU,2011,99049.0169927667
BOL,2011,2315.52121930607
BRA,2011,13396.6243566047
BRB,2011,19345.9953139542
BRN,2011,46382.8274456238
BTN,2011,2787.97967689425
BWA,2011,7287.38295334919
CAF,2011,534.057281471636
CAN,2011,52223.8588398531
CEB,2011,14000.1792695253
CHE,2011,90476.7589651577
CHI,2011,60419.2325098421
CHL,2011,14487.3927827263
CHN,2011,5614.38602225277
CIV,2011,1596.62826565998
CMR,2011,1513.96056994878
COD,2011,364.714191777632
COG,2011,3396.16505817952
COL,2011,7400.9940695669
COM,2011,1531.43789372951
CPV,2011,4002.01386888785
CRI,2011,9276.39107511347
CSS,2011,10801.1389108724
CUB,2011,6104.46105236166
CUW,2011,19426.326382752
CYM,2011,75280.960764889
CYP,2011,32485.796875
CZE,2011,22049.1080788682
DEU,2011,47646.582043143
DJI,2011,1306.34552844977
DMA,2011,7255.67210585964
DNK,2011,61809.737898222
DOM,2011,5834.70590719826
DZA,2011,5916.31364364343
EAP,2011,4853.3853516549
EAR,2011,3259.60808878841
EAS,2011,8875.65549142235
ECA,2011,6762.3794711987
ECS,2011,26241.0435104875
ECU,2011,5153.6916424375
EGY,2011,2590.64384891965
EMU,2011,40651.6933402412
ERI,2011,688.68165957684
ESP,2011,31824.6219134777
EST,2011,17555.5455239426
ETH,2011,343.024942351887
EUU,2011,36020.4863545784
FCS,2011,2047.73072001973
FIN,2011,51060.3242589767
FJI,2011,4139.60288609702
FRA,2011,43929.7840873812
FRO,2011,51618.9907766392
FSM,2011,2890.50493045368
GAB,2011,10219.1139339454
GBR,2011,42109.6418795749
GEO,2011,4119.66818307193
GHA,2011,1507.43573198753
GIN,2011,636.694958747648
GMB,2011,710.608411468152
GNB,2011,719.539573498937
GNQ,2011,17198.2136668275
GRC,2011,25504.7866510124
GRD,2011,6947.38136096464
GRL,2011,47186.8759969388
GTM,2011,3168.98370607705
GUM,2011,29926.2052442913
GUY,2011,4947.22170589917
HIC,2011,38853.6505551505
HKG,2011,35142.4879344543
HND,2011,2073.66121088074
HPC,2011,861.349226790284
HRV,2011,14694.9993201417
HTI,2011,1312.03953552013
HUN,2011,14234.471576937
IBD,2011,5311.68710845423
IBT,2011,4299.30668600632
IDA,2011,1219.25831669685
IDB,2011,1710.78560509619
IDN,2011,3579.46442452684
IDX,2011,968.34519375484
IMN,2011,77808.8579649376
IND,2011,1445.46127486037
IRL,2011,52692.7813135606
IRN,2011,8025.68743364356
IRQ,2011,5775.54229080293
ISL,2011,47714.5922308485
ISR,2011,34433.822610733
ITA,2011,38851.3881339353
JAM,2011,5232.63644918132
JOR,2011,3946.85503855525
JPN,2011,48760.0789494211
KAZ,2011,11287.1464926039
KEN,2011,1096.14499807675
KGZ,2011,1117.40184423062
KHM,2011,1088.98152823081
KIR,2011,1771.12894481248
KNA,2011,17832.4572919975
KOR,2011,25097.595426845
KWT,2011,49169.6063983139
LAC,2011,9973.99471449255
LAO,2011,1361.54704394913
LBN,2011,7834.96257108993
LBR,2011,568.087865520004
LBY,2011,7593.8391525702
LCA,2011,9128.99442011613
LCN,2011,10333.742702415
LDC,2011,900.510012779307
LIC,2011,759.603634175631
LIE,2011,158066.369379163
LKA,2011,3224.95736331928
LMC,2011,1628.26623605523
LMY,2011,3862.68305712244
LSO,2011,1280.73390931581
LTE,2011,7540.26925442879
LTU,2011,14261.8433787325
LUX,2011,119025.057203467
LVA,2011,12902.574053337
MAC,2011,67041.2823092952
MAF,2011,20930.5821177758
MAR,2011,3301.98876953125
MCO,2011,179363.984221513
MDA,2011,2941.36224066021
MDG,2011,506.163691559309
MDV,2011,7424.520410971
MEA,2011,8379.04712965393
MEX,2011,10664.4944032313
MHL,2011,3319.39815439151
MIC,2011,4182.81321400152
MKD,2011,5416.86672931659
MLI,2011,789.06272549554
MLT,2011,23516.9691249323
MMR,2011,1213.62898703376
MNA,2011,4649.16166856547
MNE,2011,7328.78943085498
MNG,2011,3736.04201455077
MNP,2011,13598.7166094613
MOZ,2011,618.17649286789
MRT,2011,1931.19975525465
MUS,2011,9197.04299089459
MWI,2011,763.061000394572
MYS,2011,10217.1068585031
NAC,2011,50289.1719473757
NAM,2011,5834.7917675794
NCL,2011,38835.9401851385
NER,2011,510.75956176268
NGA,2011,2418.41316975875
NIC,2011,1679.71034177231
NLD,2011,54701.7728030611
NOR,2011,101221.813476644
NPL,2011,785.518656222132
NRU,2011,6480.90451339597
NZL,2011,38388.5280906616
OED,2011,37600.196426279
OMN,2011,25188.0074151885
OSS,2011,12759.230536339
PAK,2011,1131.73513834324
PAN,2011,9662.29592216607
PER,2011,5861.35793645245
PHL,2011,2383.91892526787
PLW,2011,11000.879522071
PNG,2011,2288.37591141234
POL,2011,13867.6669408192
PRE,2011,1569.07453638517
PRI,2011,27278.8830499205
PRT,2011,23246.5425416481
PRY,2011,5805.40154543044
PSE,2011,2880.79843707909
PSS,2011,3341.48828136858
PST,2011,42607.6628380994
PYF,2011,22831.5185348524
QAT,2011,103261.506539346
ROU,2011,9560.6755277458
RUS,2011,14305.33203125
RWA,2011,651.133677964662
SAS,2011,1351.50258776305
SAU,2011,26966.2941648251
SDN,2011,1332.6572265625
SEN,2011,1374.67591873844
SGP,2011,53891.4570264372
SLB,2011,1924.05277323978
SLE,2011,718.161680687537
SLV,2011,3330.60049486653
SMR,2011,55601.3929703047
SOM,2011,235.325945610434
SRB,2011,7082.2861666075
SSA,2011,1770.93355288195
SSD,2011,1448.98435006408
SSF,2011,1771.91673814938
SST,2011,11198.9995772564
STP,2011,1219.80189089671
SUR,2011,7949.88867218383
SVK,2011,18469.4354316836
SVN,2011,24940.6284841605
SWE,2011,60379.7748160321
SWZ,2011,4312.34243414155
SXM,2011,27317.5178881974
SYC,2011,12110.0937461973
SYR,2011,2952.14349372257
TCA,2011,23626.7133501913
TCD,2011,954.316872911808
TEA,2011,4909.30156743948
TEC,2011,10016.5610218821
TGO,2011,783.989380490906
THA,2011,5373.6232832898
TJK,2011,833.601978202852
TKM,2011,5143.61929334647
TLA,2011,10277.121218157
TLS,2011,939.045241112693
TMN,2011,4668.63183526322
TON,2011,3849.99370811237
TSA,2011,1351.50258776305
TSS,2011,1771.91673814938
TTO,2011,19151.0870229722
TUN,2011,4420.64772206537
TUR,2011,11300.7852215681
TUV,2011,3636.08139989792
TZA,2011,775.392761230469
UGA,2011,835.620060555838
UKR,2011,3656.69799804688
UMC,2011,6729.08192697918
URY,2011,15132.2675725587
USA,2011,50065.9789470675
UZB,2011,2087.86386135694
VCT,2011,6527.68996854448
VEN,2011,10843.9229703167
VIR,2011,38997.1373164651
VNM,2011,1950.92504174913
VUT,2011,3163.1861645138
WLD,2011,10454.237868762
WSM,2011,3821.50678264479
XKX,2011,3538.94759838576
YEM,2011,1186.47500581215
ZAF,2011,8646.05571071635
ZMB,2011,1624.86817763443
ZWE,2011,1037.25491018154
ABW,2012,25119.6655449838
AFE,2012,1702.96925758003
AFG,2012,651.417134470046
AFW,2012,1920.11991168727
AGO,2012,5086.02740086376
ALB,2012,4247.63134315945
AND,2012,41500.5435791686
ARB,2012,7336.19770815465
ARE,2012,52034.4762466073
ARG,2012,12949.717486654
ARM,2012,3511.56399687426
ASM,2012,11745.4899153958
ATG,2012,15208.6569723517
AUS,2012,68072.8732340801
AUT,2012,48250.4059142637
AZE,2012,7495.86527658099
BDI,2012,231.688496393569
BEL,2012,44874.1709182123
BEN,2012,1071.52583567484
BFA,2012,731.470138867833
BGD,2012,859.680536375497
BGR,2012,7430.7373804242
BHR,2012,26438.6733230428
BHS,2012,28552.0242683151
BIH,2012,4693.78899115381
BLR,2012,6953.21591683101
BLZ,2012,5709.68918765363
BMU,2012,100213.493385287
BOL,2012,2575.59857098084
BRA,2012,12521.7213530369
BRB,2012,19034.0708028512
BRN,2012,46968.5971144517
BTN,2012,2751.21288653263
BWA,2012,6595.53845015424
CAF,2012,544.395849142785
CAN,2012,52670.3447335415
CEB,2012,13107.500121516
CHE,2012,85836.2076767359
CHI,2012,58813.9366544241
CHL,2012,15241.9069977366
CHN,2012,6300.58217951734
CIV,2012,1546.9460184731
CMR,2012,1449.09874362279
COD,2012,400.059901824342
COG,2012,3732.32737320389
COL,2012,8108.59838244229
COM,2012,1490.31511351281
CPV,2012,3736.81517011087
CRI,2012,10126.9991024177
CSS,2012,11305.6061869965
CUB,2012,6470.83673392653
CUW,2012,19809.8223198624
CYM,2012,75101.59136128
CYP,2012,28991.935546875
CZE,2012,20014.0354015165
DEU,2012,44735.5882319701
DJI,2012,1400.19357858954
DMA,2012,7031.39987118111
DNK,2012,58443.7747103968
DOM,2012,6025.72582713231
DZA,2012,6033.64884689543
EAP,2012,5364.23069934233
EAR,2012,3356.98183201305
EAS,2012,9416.21589854877
ECA,2012,7072.25824676591
ECS,2012,25165.1269344708
ECU,2012,5634.08393191094
EGY,2012,2996.0677072015
EMU,2012,37558.5184564355
ESP,2012,28456.4438151477
EST,2012,17568.2137969714
ETH,2012,452.101031885754
EUU,2012,33378.8274150555
FCS,2012,2235.7997856716
FIN,2012,47551.6740841369
FJI,2012,4341.40338748749
FRA,2012,40863.5814412333
FRO,2012,50261.9616267693
FSM,2012,3033.16989526369
GAB,2012,9296.96587941088
GBR,2012,42497.3404974322
GEO,2012,4530.69533409431
GHA,2012,1543.77524235764
GIN,2012,699.353377212197
GMB,2012,692.579361628102
GNB,2012,635.461653303881
GNQ,2012,17308.5723924575
GRC,2012,21624.346052551
GRD,2012,7092.71985352677
GRL,2012,45936.9562817724
GTM,2012,3286.61959336267
GUM,2012,31653.7506538168
GUY,2012,5444.39751913913
HIC,2012,38757.333549902
HKG,2012,36730.796195815
HND,2012,2126.03474686503
HPC,2012,868.154967280185
HRV,2012,13508.6836989693
HTI,2012,1361.39396587374
HUN,2012,12984.8365730133
IBD,2012,5583.76223642553
IBT,2012,4504.30020456011
IDA,2012,1257.6289139483
IDB,2012,1858.02047371817
IDN,2012,3632.272540431
IDX,2012,950.907162941154
IMN,2012,79329.2034347434
IND,2012,1429.32199520032
IRL,2012,49411.7387476787
IRN,2012,8114.08099831877
IRQ,2012,6477.59618450955
ISL,2012,45995.5478789467
ISR,2012,33236.5731239421
ITA,2012,35235.7989058242
JAM,2012,5340.83333232158
JOR,2012,4169.50470054618
JPN,2012,49145.2804308193
KAZ,2012,12018.7966527993
KEN,2012,1285.00536171512
KGZ,2012,1168.62244675446
KHM,2012,1192.80263041673
KIR,2012,1843.55346948038
KNA,2012,17532.0559008608
KOR,2012,25459.1689000965
KWT,2012,52155.2225460479
LAC,2012,9826.01988585737
LAO,2012,1563.5650771337
LBN,2012,8406.98405608118
LBR,2012,638.368751462083
LBY,2012,14975.8902795144
LCA,2012,9260.30006551714
LCN,2012,10344.625186318
LDC,2012,920.356744208064
LIC,2012,699.373833339977
LIE,2012,148842.035144342
LKA,2012,3327.77612404326
LMC,2012,1692.33125256858
LMY,2012,4048.47846033862
LSO,2012,1217.93071228944
LTE,2012,8005.48648466589
LTU,2012,14294.7178607152
LUX,2012,112584.676270958
LVA,2012,13329.3499931271
MAC,2012,76051.6312325843
MAR,2012,3164.17724609375
MCO,2012,165444.651378771
MDA,2012,3044.8084324815
MDG,2012,493.511162904211
MDV,2012,7461.29703686309
MEA,2012,8823.39627549638
MEX,2012,10744.1335242686
MHL,2012,3514.26515490383
MIC,2012,4398.51781287515
MKD,2012,5049.8265386157
MLI,2012,733.738935290444
MLT,2012,22878.313086001
MMR,2012,1202.6658960055
MNA,2012,4906.91313645694
MNE,2012,6586.39970256684
MNG,2012,4328.89001905655
MNP,2012,14013.6003306158
MOZ,2012,685.685748199513
MRT,2012,1859.11733247641
MUS,2012,9291.23627601053
MWI,2012,558.46208832772
MYS,2012,10600.5744240026
NAC,2012,51881.4589732398
NAM,2012,5942.64680978673
NCL,2012,35559.5672006157
NER,2012,528.510104469655
NGA,2012,2633.19734671361
NIC,2012,1784.69212752824
NLD,2012,50473.9442002689
NOR,2012,102175.919298374
NPL,2012,788.202937148377
NRU,2012,9817.36872216004
NZL,2012,39974.2997334925
OED,2012,37325.2021922766
OMN,2012,24642.2978768596
OSS,2012,12547.69603025
PAK,2012,1204.36475491585
PAN,2012,11064.8063606203
PER,2012,6519.37852981527
PHL,2012,2614.61644410764
PLW,2012,12145.3644807205
PNG,2012,2635.0873631547
POL,2012,13087.420943321
PRE,2012,1656.47257454939
PRI,2012,27944.7338937424
PRT,2012,20593.4274224109
PRY,2012,5642.1699167298
PSE,2012,3067.43872735614
PSS,2012,3494.91244207853
PST,2012,42350.2886484502
PYF,2012,20846.5457478364
QAT,2012,108470.378825036
ROU,2012,8929.95366231474
RUS,2012,15401.8515625
RWA,2012,706.817317494399
SAS,2012,1352.07296472777
SAU,2012,28348.5730107499
SDN,2012,1019.22210693359
SEN,2012,1326.83798848379
SGP,2012,55547.5553077786
SLB,2012,2066.25352289833
SLE,2012,904.840762004552
SLV,2012,3497.91256915509
SMR,2012,47945.8991734281
SOM,2012,350.261946720969
SRB,2012,6263.04086072815
SSA,2012,1790.5380975987
SSD,2012,1109.26050083408
SSF,2012,1791.52362904208
SST,2012,11149.6078319649
STP,2012,1210.79264672325
SUR,2012,8851.24050668908
SVK,2012,17516.9691054078
SVN,2012,22442.1417859955
SWE,2012,57749.8251328664
SWZ,2012,4347.99569336631
SXM,2012,28149.0997855041
SYC,2012,12337.1554669388
SYR,2012,1897.66115018696
TCA,2012,22633.9527500233
TCD,2012,936.141444963822
TEA,2012,5425.75299693559
TEC,2012,10406.9546977795
TGO,2012,762.392047587088
THA,2012,5725.52802835463
TJK,2012,952.452819695469
TKM,2012,6053.8748468749
TLA,2012,10277.9055625547
TLS,2012,1022.61903188429
TMN,2012,4927.28576533117
TON,2012,4384.17058321549
TSA,2012,1352.07296472777
TSS,2012,1791.52362904208
TTO,2012,20472.3574298508
TUN,2012,4297.26782454273
TUR,2012,11713.2849831139
TUV,2012,3598.46163091053
TZA,2012,861.969909667969
UGA,2012,795.222867553127
UKR,2012,3951.34228515625
UMC,2012,7116.07953497976
URY,2012,16259.5940814256
USA,2012,51784.4114692048
UZB,2012,2307.34649117185
VCT,2012,6713.80768643865
VEN,2012,12901.4171582274
VIR,2012,37795.3192590675
VNM,2012,2185.11767654291
VUT,2012,3004.78416664293
WLD,2012,10550.1381274389
WSM,2012,3934.60320799981
XKX,2012,3410.65550749316
YEM,2012,1245.05068272078
ZAF,2012,8076.97678479741
ZMB,2012,1710.05061343728
ZWE,2012,1238.60109002194
ABW,2013,25813.5767274227
AFE,2013,1673.14047580686
AFG,2013,637.087099117099
AFW,2013,2113.31698591778
AGO,2013,5057.74787833163
ALB,2013,4413.06338346821
AND,2013,42470.3161159692
ARB,2013,7311.29675508093
ARE,2013,52023.5170958751
ARG,2013,12963.675773326
ARM,2013,3680.16692158886
ASM,2013,11813.5022034589
ATG,2013,15050.7122765935
AUS,2013,68190.7010035651
AUT,2013,50305.3545774973
AZE,2013,7875.34536661549
BDI,2013,234.843045388828
BEL,2013,46964.5946777056
BEN,2013,1168.92699314206
BFA,2013,759.762065168498
BGD,2013,958.262989798283
BGR,2013,7687.71368243317
BHR,2013,26989.7601148469
BHS,2013,27432.9534269421
BIH,2013,5034.56616016469
BLR,2013,7998.0802045456
BLZ,2013,5950.20299917747
BMU,2013,101704.40746217
BOL,2013,2870.02377000756
BRA,2013,12458.891214816
BRB,2013,19308.0091116993
BRN,2013,44003.0644293856
BTN,2013,2679.95217216983
BWA,2013,6666.91219583487
CAF,2013,364.36696260838
CAN,2013,52638.1187235237
CEB,2013,13697.2993030016
CHE,2013,87304.3305813557
CHI,2013,59304.8512474695
CHL,2013,15683.54863663
CHN,2013,7020.3860742288
CIV,2013,1786.15862031324
CMR,2013,1575.92882118897
COD,2013,431.191528160935
COG,2013,3697.41705884249
COL,2013,8279.10255642981
COM,2013,1603.32797107303
CPV,2013,3960.97596791345
CRI,2013,10803.2401962173
CSS,2013,11336.2160431807
CUB,2013,6828.36428245396
CUW,2013,19721.2921646576
CYM,2013,75113.7332398618
CYP,2013,27797.45703125
CZE,2013,20260.4954999375
DEU,2013,47220.0102098851
DJI,2013,2074.29668941495
DMA,2013,7147.61954093518
DNK,2013,61377.5940590412
DOM,2013,6149.02748927076
DZA,2013,5979.60138960585
EAP,2013,5867.35466578774
EAR,2013,3357.74475640532
EAS,2013,9446.40916515236
ECA,2013,7646.12341259007
ECS,2013,26175.7703214097
ECU,2013,6109.29031510341
EGY,2013,3025.52563552448
EMU,2013,39109.1766026701
ESP,2013,29218.9105170888
EST,2013,19310.3874900757
ETH,2013,484.039833104062
EUU,2013,34803.3461372357
FCS,2013,2267.60404077018
FIN,2013,49691.0145200739
FJI,2013,4572.44377544245
FRA,2013,42669.1795111893
FRO,2013,55758.2083680611
FSM,2013,2933.88333441237
GAB,2013,9197.70106323947
GBR,2013,43426.2981405143
GEO,2013,4712.00229382665
GHA,2013,2294.025645187
GIN,2013,748.455020824734
GMB,2013,653.862713272743
GNB,2013,654.304534409417
GNQ,2013,16304.0713196418
GRC,2013,21573.3449762805
GRD,2013,7424.80212287327
GRL,2013,47535.4883792376
GTM,2013,3444.15971843874
GUM,2013,32530.7593121483
GUY,2013,5556.91231156932
HIC,2013,39073.8403373506
HKG,2013,38403.7777145477
HND,2013,2081.12843527945
HPC,2013,947.074489712364
HRV,2013,14136.3967669505
HTI,2013,1457.83221179626
HUN,2013,13715.0703590361
IBD,2013,5827.57315536311
IBT,2013,4699.59848026348
IDA,2013,1340.12885949432
IDB,2013,1976.24837246876
IDN,2013,3566.60284506078
IDX,2013,1014.87983161624
IMN,2013,83207.6588430451
IND,2013,1432.84397512195
IRL,2013,52619.2123745817
IRN,2013,6222.74194840326
IRQ,2013,6650.35282247395
ISL,2013,49804.9829978371
ISR,2013,36929.6042163752
ITA,2013,35747.707952689
JAM,2013,5124.21301411137
JOR,2013,4311.21916713038
JPN,2013,40898.6478964744
KAZ,2013,13478.459627612
KEN,2013,1370.87885214659
KGZ,2013,1269.66303464348
KHM,2013,1305.6600972686
KIR,2013,1772.08706898092
KNA,2013,18580.1301949935
KOR,2013,27179.5170146052
KWT,2013,49651.0439709448
LAC,2013,9978.51358110554
LAO,2013,1812.51774424651
LBN,2013,8162.37929361396
LBR,2013,710.744570927863
LBY,2013,11951.7134126011
LCA,2013,9576.23463377087
LCN,2013,10491.0812576738
LDC,2013,978.737310473627
LIC,2013,703.228181224633
LIE,2013,172823.607794648
LKA,2013,3740.61589348326
LMC,2013,1761.33745303126
LMY,2013,4236.63227165432
LSO,2013,1151.03735837227
LTE,2013,8562.31597870335
LTU,2013,15655.3513307327
LUX,2013,120000.140729859
LVA,2013,14484.4715282132
MAC,2013,87069.767003344
MAR,2013,3379.7431640625
MCO,2013,184940.663804718
MDA,2013,3321.04397795719
MDG,2013,515.301589361832
MDV,2013,8236.08177944126
MEA,2013,8500.60091633852
MEX,2013,11216.8008505428
MHL,2013,3677.90690791421
MIC,2013,4610.54219718134
MKD,2013,5626.26115664893
MLI,2013,758.475532598732
MLT,2013,25346.5236450477
MMR,2013,1199.09561597055
MNA,2013,4458.35527673203
MNE,2013,7188.86361611271
MNG,2013,4340.14310544449
MNP,2013,14632.8518897608
MOZ,2013,686.505672517351
MRT,2013,1934.24103064714
MUS,2013,9764.64413060045
MWI,2013,496.947368267313
MYS,2013,10713.6407638899
NAC,2013,53341.4164237547
NAM,2013,5346.62131149967
NCL,2013,36671.1566752621
NER,2013,552.103334363117
NGA,2013,2872.79083379398
NIC,2013,1835.43436443315
NLD,2013,52602.2860520766
NOR,2013,103553.840134417
NPL,2013,803.269595420477
NRU,2013,8974.51886874433
NZL,2013,42977.388040868
OED,2013,37624.0640382303
OMN,2013,23458.0233840053
OSS,2013,12935.0786745544
PAK,2013,1225.4340119198
PAN,2013,12273.3225037637
PER,2013,6746.80025696601
PHL,2013,2781.27957670473
PLW,2013,12768.9097206482
PNG,2013,2560.77458976327
POL,2013,13621.9023794031
PRE,2013,1764.45211574454
PRI,2013,28513.1657351067
PRT,2013,21676.4859642714
PRY,2013,6435.68342733182
PSE,2013,3315.29753909282
PSS,2013,3586.99115572964
PST,2013,42626.330455677
PYF,2013,21955.6329264095
QAT,2013,103697.008372373
ROU,2013,9497.67411615237
RUS,2013,15941.4482421875
RWA,2013,704.924190167572
SAS,2013,1370.08841115039
SAU,2013,27290.1978052614
SDN,2013,1138.62780761719
SEN,2013,1379.83196553924
SGP,2013,56967.4257940383
SLB,2013,2161.39573596215
SLE,2013,1146.4163912665
SLV,2013,3582.26694005169
SMR,2013,50807.8289138024
SOM,2013,393.398704973003
SRB,2013,7040.41812068781
SSA,2013,1851.42579422784
SSD,2013,1650.18943353528
SSF,2013,1852.62697522306
SST,2013,11440.0449192309
STP,2013,1382.5757842916
SUR,2013,9043.19281529222
SVK,2013,18312.7805149823
SVN,2013,23236.9655321695
SWE,2013,60844.2767113975
SWZ,2013,3910.0639762073
SXM,2013,28529.7324687053
SYC,2013,14821.2921476077
SYR,2013,985.892669227054
TCA,2013,22412.2069354887
TCD,2013,946.129583097771
TEA,2013,5934.33756176803
TEC,2013,10951.2240872194
TGO,2013,826.543259457126
THA,2013,6018.08244729255
TJK,2013,1028.19704279396
TKM,2013,6599.64529055481
TLA,2013,10420.6445319996
TLS,2013,1204.56841532931
TMN,2013,4471.07414613341
TON,2013,4219.24659467526
TSA,2013,1370.08841115039
TSS,2013,1852.62697522306
TTO,2013,21416.3660842916
TUN,2013,4369.79345826358
TUR,2013,12578.1878632
TUV,2013,3510.21640142483
TZA,2013,963.05712890625
UGA,2013,818.285427416713
UKR,2013,4129.89697265625
UMC,2013,7491.42655163405
URY,2013,18335.2594772322
USA,2013,53409.7507774372
UZB,2013,2461.97947403595
VCT,2013,7072.46737188939
VEN,2013,12403.1466957582
VIR,2013,34597.9766940328
VNM,2013,2359.51736472828
VUT,2013,2979.79608084399
WLD,2013,10718.5230812784
WSM,2013,4023.5254013825
XKX,2013,3704.55872781672
YEM,2013,1378.75002954928
ZAF,2013,7331.65467384919
ZMB,2013,1820.71854827391
ZWE,2013,1362.30066802685
ABW,2014,26129.8390617693
AFE,2014,1656.10764215035
AFG,2014,625.054941813938
AFW,2014,2204.99569969979
AGO,2014,5005.9997412707
ALB,2014,4578.63320812155
AND,2014,44369.659691379
ARB,2014,7259.93672933779
ARE,2014,51381.4069909213
ARG,2014,12233.1444119186
ARM,2014,3852.11800610384
ASM,2014,12026.3344929488
ATG,2014,15533.4831254394
AUS,2014,62544.0873773726
AUT,2014,51314.9722616322
AZE,2014,7890.84028062087
BDI,2014,250.540481111877
BEL,2014,47995.7786961339
BEN,2014,1204.39918700511
BFA,2014,764.861675106225
BGD,2014,1094.46199702838
BGR,2014,7912.27484371138
BHR,2014,26451.7965647453
BHS,2014,28705.6170840548
BIH,2014,5206.06558252
BLR,2014,8341.29014337961
BLZ,2014,6128.14288539305
BMU,2014,100961.576602811
BOL,2014,3041.43503118107
BRA,2014,12274.9939689363
BRB,2014,19277.9423599235
BRN,2014,41026.508391054
BTN,2014,2849.49998659935
BWA,2014,7122.36423421503
CAF,2014,409.8504859647
CAN,2014,50960.8431174661
CEB,2014,14183.715484494
CHE,2014,88724.9909402638
CHI,2014,64700.7425701916
CHL,2014,14529.6767210362
CHN,2014,7636.07434020616
CIV,2014,1991.36539423404
CMR,2014,1649.4433905949
COD,2014,458.004541775676
COG,2014,3601.2365808718
COL,2014,8187.20824890084
COM,2014,1615.71723662012
CPV,2014,3985.60706548134
CRI,2014,10911.497878334
CSS,2014,11603.9405523069
CUB,2014,7146.70459051328
CUW,2014,19623.029993395
CYM,2014,75845.3060407986
CYP,2014,27244.3515625
CZE,2014,20038.4163180257
DEU,2014,48971.0824722599
DJI,2014,2208.67810285113
DMA,2014,7395.30259658718
DNK,2014,62520.4509747011
DOM,2014,6512.50771431953
DZA,2014,6094.69392314956
EAP,2014,6276.04217924336
EAR,2014,3424.5502589261
EAS,2014,9672.05856791833
ECA,2014,7272.88444788426
ECS,2014,26425.7524782923
ECU,2014,6405.79979300441
EGY,2014,3133.39102265541
EMU,2014,39926.3443427769
ESP,2014,29694.8874886229
EST,2014,20581.7898991695
ETH,2014,549.986577082588
EUU,2014,35539.2020994967
FCS,2014,2351.21273489301
FIN,2014,50073.7760815871
FJI,2014,5293.35679137747
FRA,2014,43148.0459288416
FRO,2014,60172.0632541664
FSM,2014,2945.41495996162
GAB,2014,9201.36276648105
GBR,2014,47439.6165895125
GEO,2014,4830.33486170249
GHA,2014,1953.64513603117
GIN,2014,765.146999389279
GMB,2014,568.00453558864
GNB,2014,652.022501029449
GNQ,2014,15548.6624656619
GRC,2014,21474.7257123892
GRD,2014,7986.33421210788
GRL,2014,50485.2244135291
GTM,2014,3689.14472473545
GUM,2014,33900.1486530583
GUY,2014,5472.68820452237
HIC,2014,39502.0829505689
HKG,2014,40315.3739510191
HND,2014,2179.88171977271
HPC,2014,974.252131612265
HRV,2014,14187.9694531493
HTI,2014,1460.18898613914
HUN,2014,14294.2584180751
IBD,2014,5959.31801743295
IBT,2014,4807.8107682246
IDA,2014,1413.48701723574
IDB,2014,2099.6785212584
IDN,2014,3441.06808455308
IDX,2014,1062.79330233719
IMN,2014,91885.4528718026
IND,2014,1553.88396075118
IRL,2014,57278.2590911107
IRN,2014,5672.06372896319
IRQ,2014,6249.39226978969
ISL,2014,54576.7448146565
ISR,2014,38230.4954049785
ITA,2014,35750.7197500382
JAM,2014,4975.11326954633
JOR,2014,4191.18050084986
JPN,2014,38475.3952461838
KAZ,2014,12427.7094576939
KEN,2014,1482.81566253497
KGZ,2014,1264.52679529608
KHM,2014,1431.56396469993
KIR,2014,1736.7053011433
KNA,2014,20219.3954237956
KOR,2014,29252.9312377352
KWT,2014,44368.781373043
LAC,2014,9914.63937046348
LAO,2014,1981.03910900473
LBN,2014,7577.6413302369
LBR,2014,706.714490064507
LBY,2014,8926.42074591474
LCA,2014,10044.8218377677
LCN,2014,10583.1936198566
LDC,2014,1028.07776350662
LIC,2014,734.426583108791
LIE,2014,178735.153020908
LKA,2014,3971.91913148166
LMC,2014,1872.37394400472
LMY,2014,4373.15629137736
LSO,2014,1173.5377928819
LTE,2014,8829.32167411182
LTU,2014,16473.5678231709
LUX,2014,123678.702143275
LVA,2014,15185.814581236
MAC,2014,88310.8119567344
MAF,2014,20638.7705882379
MAR,2014,3435.40698242188
MCO,2014,195693.570738894
MDA,2014,3289.95758568777
MDG,2014,505.684922503435
MDV,2014,8939.07416571472
MEA,2014,8372.74262763337
MEX,2014,11391.3773497683
MHL,2014,3735.23977829545
MIC,2014,4763.02572364617
MKD,2014,5925.38592218015
MLI,2014,797.154510755732
MLT,2014,27356.6080303021
MMR,2014,1293.00042298704
MNA,2014,4312.21641273822
MNE,2014,7387.87296917548
MNG,2014,4126.23975800524
MNP,2014,15945.417608954
MOZ,2014,697.142680444123
MRT,2014,1713.00865264234
MUS,2014,10366.3550754936
MWI,2014,529.5133440206
MYS,2014,11013.3107334403
NAC,2014,54877.6040655634
NAM,2014,5378.32326241205
NCL,2014,37816.9558599295
NER,2014,565.30989731175
NGA,2014,3088.72131316169
NIC,2014,1958.36966453366
NLD,2014,53457.2234864322
NOR,2014,97666.6951838749
NPL,2014,821.455224911731
NRU,2014,9193.09784447237
NZL,2014,44578.2253868016
OED,2014,38167.820305509
OMN,2014,23160.6502252547
OSS,2014,13159.4093952693
PAK,2014,1266.61340849959
PAN,2014,13213.1989637473
PER,2014,6667.13410360861
PHL,2014,2866.83803767919
PLW,2014,13726.0222622072
PNG,2014,2723.17529825196
POL,2014,14262.2841914116
PRE,2014,1816.54049000952
